File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\test_SOIL.cpp,"WinMain(HINSTANCE hInstance, HINSTANCE hPrevInstance, LPSTR lpCmdLine, int nCmdShow)",292,187,129,11,31,2,74,298,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\test_SOIL.cpp,"WindowProc(HWND hwnd, UINT uMsg, WPARAM wParam, LPARAM lParam)",26,22,12,8,4,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\test_SOIL.cpp,"EnableOpenGL(HWND hwnd, HDC* hDC, HGLRC* hRC)",28,17,16,0,8,0,3,22,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\test_SOIL.cpp,"DisableOpenGL(HWND hwnd, HDC hDC, HGLRC hRC)",4,4,4,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,dds_test(stbi *s),9,7,7,6,0,0,2,7,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,stbi_dds_test_file(FILE *f),7,7,7,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_dds_test_memory(stbi_uc const *buffer, int len)",4,4,4,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_convert_bit_range( int c, int from_bits, int to_bits )",3,3,3,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_rgb_888_from_565( unsigned int c, int *r, int *g, int *b )",4,4,4,0,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_decode_DXT1_block( unsigned char uncompressed[16*4], unsigned char compressed[8] )",52,47,42,2,0,0,5,18,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_decode_DXT23_alpha_block( unsigned char uncompressed[16*4], unsigned char compressed[8] )",10,9,5,1,0,0,1,6,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_decode_DXT45_alpha_block( unsigned char uncompressed[16*4], unsigned char compressed[8] )",40,36,31,2,0,0,4,25,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_decode_DXT_color_block( unsigned char uncompressed[16*4], unsigned char compressed[8] )",34,29,27,1,0,0,5,19,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"dds_load(stbi *s, int *x, int *y, int *comp, int req_comp)",216,173,117,35,1,1,42,257,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_dds_load_from_file(FILE *f, int *x, int *y, int *comp, int req_comp)",4,4,4,1,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_dds_load(char *filename, int *x, int *y, int *comp, int req_comp)",7,7,7,2,0,0,0,0,
C:\Users\demx\Documents\Visual Studio 2012\Projects\EngineFinal\DemxEngine\External\soil\src\stbi_DDS_aug_c.h,"stbi_dds_load_from_memory(stbi_uc const *buffer, int len, int *x, int *y, int *comp, int req_comp)",4,4,4,1,0,0,0,0,
